INPUT:image	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ACCEPT:verdict	ACCEPT:comment
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/rain-1902.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0814d3c186783c507e0f	0001cbf7b3--61af0814d3c186783c507e0f	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-sick-child-ii-1896.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0814d3c186783c507e0f	0001cbf7b3--61af0814d3c186783c507e0f	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-murderer-1910.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0814d3c186783c507e0f	0001cbf7b3--61af0814d3c186783c507e0f	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/towards-the-forest-ii-1915.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0814d3c186783c507e0f	0001cbf7b3--61af0814d3c186783c507e0f	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/workers-in-the-snow-1913.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0816f59ff005e32aa89e	0001cbf7b3--61af0816f59ff005e32aa89e	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-scream-1896-1-jpg-large.jpg	awe				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0816f59ff005e32aa89e	0001cbf7b3--61af0816f59ff005e32aa89e	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/summer-night-inger-on-the-shore-1889.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0816f59ff005e32aa89e	0001cbf7b3--61af0816f59ff005e32aa89e	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/street-lafayette-1891.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0816f59ff005e32aa89e	0001cbf7b3--61af0816f59ff005e32aa89e	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/couple-on-the-shore-from-the-reinhardt-frieze-1907.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0816f59ff005e32aa89e	0001cbf7b3--61af0816f59ff005e32aa89e	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/fertility-ii-1902.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0817880f2a05714e0597	0001cbf7b3--61af0817880f2a05714e0597	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/galloping-horse-1912.jpg	anger				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0817880f2a05714e0597	0001cbf7b3--61af0817880f2a05714e0597	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-death-chamber-1896.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0817880f2a05714e0597	0001cbf7b3--61af0817880f2a05714e0597	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/by-the-deathbed-fever-i-1915.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0817880f2a05714e0597	0001cbf7b3--61af0817880f2a05714e0597	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-girls-on-the-bridge-1901.jpg	awe				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0817880f2a05714e0597	0001cbf7b3--61af0817880f2a05714e0597	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/evening-on-karl-johan-street-1892.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0817cffb63121f91c087	0001cbf7b3--61af0817cffb63121f91c087	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/self-portrait-in-distress-1919.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0817cffb63121f91c087	0001cbf7b3--61af0817cffb63121f91c087	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/self-portrait-during-eye-disease-ii-1930.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0817cffb63121f91c087	0001cbf7b3--61af0817cffb63121f91c087	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/self-portrait-during-the-eye-disease-i-1930.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0817cffb63121f91c087	0001cbf7b3--61af0817cffb63121f91c087	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/vampire-ii-1902.jpg	awe				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0817cffb63121f91c087	0001cbf7b3--61af0817cffb63121f91c087	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-death-chamber-1896.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af081ca69caa03edcc43c2	0001cbf7b3--61af081ca69caa03edcc43c2	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/fertility-ii-1902.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af081ca69caa03edcc43c2	0001cbf7b3--61af081ca69caa03edcc43c2	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/by-the-deathbed-fever-i-1915.jpg	awe				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af081ca69caa03edcc43c2	0001cbf7b3--61af081ca69caa03edcc43c2	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/galloping-horse-1912.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af081ca69caa03edcc43c2	0001cbf7b3--61af081ca69caa03edcc43c2	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-girls-on-the-bridge-1901.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af081ca69caa03edcc43c2	0001cbf7b3--61af081ca69caa03edcc43c2	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-death-chamber-1896.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af081f9612064ffd8c4653	0001cbf7b3--61af081f9612064ffd8c4653	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/by-the-deathbed-fever-i-1915.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af081f9612064ffd8c4653	0001cbf7b3--61af081f9612064ffd8c4653	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-girls-on-the-bridge-1901.jpg	awe				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af081f9612064ffd8c4653	0001cbf7b3--61af081f9612064ffd8c4653	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/fertility-ii-1902.jpg	awe				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af081f9612064ffd8c4653	0001cbf7b3--61af081f9612064ffd8c4653	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/galloping-horse-1912.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af081f9612064ffd8c4653	0001cbf7b3--61af081f9612064ffd8c4653	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/girl-combing-her-hair-1892.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08208ea104624f5044e1	0001cbf7b3--61af08208ea104624f5044e1	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-village-street-1906.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08208ea104624f5044e1	0001cbf7b3--61af08208ea104624f5044e1	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/old-man-in-warnemunde-1907.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08208ea104624f5044e1	0001cbf7b3--61af08208ea104624f5044e1	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/women-on-the-bridge-1902.jpg	awe				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08208ea104624f5044e1	0001cbf7b3--61af08208ea104624f5044e1	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-scream-1895.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08208ea104624f5044e1	0001cbf7b3--61af08208ea104624f5044e1	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/vampire-ii-1902.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082156ee9447b650be07	0001cbf7b3--61af082156ee9447b650be07	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/self-portrait-during-eye-disease-ii-1930.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082156ee9447b650be07	0001cbf7b3--61af082156ee9447b650be07	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/self-portrait-during-the-eye-disease-i-1930.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082156ee9447b650be07	0001cbf7b3--61af082156ee9447b650be07	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/self-portrait-in-distress-1919.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082156ee9447b650be07	0001cbf7b3--61af082156ee9447b650be07	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/evening-on-karl-johan-street-1892.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082156ee9447b650be07	0001cbf7b3--61af082156ee9447b650be07	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/galloping-horse-1912.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082464610d607e35239b	0001cbf7b3--61af082464610d607e35239b	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-death-chamber-1896.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082464610d607e35239b	0001cbf7b3--61af082464610d607e35239b	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/by-the-deathbed-fever-i-1915.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082464610d607e35239b	0001cbf7b3--61af082464610d607e35239b	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/fertility-ii-1902.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082464610d607e35239b	0001cbf7b3--61af082464610d607e35239b	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-girls-on-the-bridge-1901.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082464610d607e35239b	0001cbf7b3--61af082464610d607e35239b	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/vampire-ii-1902.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08249612064ffd8c467e	0001cbf7b3--61af08249612064ffd8c467e	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/self-portrait-during-eye-disease-ii-1930.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08249612064ffd8c467e	0001cbf7b3--61af08249612064ffd8c467e	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/self-portrait-in-distress-1919.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08249612064ffd8c467e	0001cbf7b3--61af08249612064ffd8c467e	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/self-portrait-during-the-eye-disease-i-1930.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08249612064ffd8c467e	0001cbf7b3--61af08249612064ffd8c467e	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/evening-on-karl-johan-street-1892.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08249612064ffd8c467e	0001cbf7b3--61af08249612064ffd8c467e	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/self-portrait-during-the-eye-disease-i-1930.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082ad99c3c52c65786c8	0001cbf7b3--61af082ad99c3c52c65786c8	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/self-portrait-in-distress-1919.jpg	anger				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082ad99c3c52c65786c8	0001cbf7b3--61af082ad99c3c52c65786c8	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/vampire-ii-1902.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082ad99c3c52c65786c8	0001cbf7b3--61af082ad99c3c52c65786c8	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/evening-on-karl-johan-street-1892.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082ad99c3c52c65786c8	0001cbf7b3--61af082ad99c3c52c65786c8	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/self-portrait-during-eye-disease-ii-1930.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082ad99c3c52c65786c8	0001cbf7b3--61af082ad99c3c52c65786c8	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/women-on-the-bridge-1902.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082afcdb9c3a73fe8405	0001cbf7b3--61af082afcdb9c3a73fe8405	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/old-man-in-warnemunde-1907.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082afcdb9c3a73fe8405	0001cbf7b3--61af082afcdb9c3a73fe8405	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/girl-combing-her-hair-1892.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082afcdb9c3a73fe8405	0001cbf7b3--61af082afcdb9c3a73fe8405	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-village-street-1906.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082afcdb9c3a73fe8405	0001cbf7b3--61af082afcdb9c3a73fe8405	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-scream-1895.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082afcdb9c3a73fe8405	0001cbf7b3--61af082afcdb9c3a73fe8405	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/red-and-white-1900.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082c57d4c91098ad83ce	0001cbf7b3--61af082c57d4c91098ad83ce	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/jealousy-from-the-series-the-green-room-1907.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082c57d4c91098ad83ce	0001cbf7b3--61af082c57d4c91098ad83ce	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/moonlight-1893.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082c57d4c91098ad83ce	0001cbf7b3--61af082c57d4c91098ad83ce	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/man-and-woman-ii-1915.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082c57d4c91098ad83ce	0001cbf7b3--61af082c57d4c91098ad83ce	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/girl-kindling-a-stove-1883.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082c57d4c91098ad83ce	0001cbf7b3--61af082c57d4c91098ad83ce	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/self-portrait-in-distress-1919.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082ced797b7414fd591d	0001cbf7b3--61af082ced797b7414fd591d	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/self-portrait-during-the-eye-disease-i-1930.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082ced797b7414fd591d	0001cbf7b3--61af082ced797b7414fd591d	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/vampire-ii-1902.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082ced797b7414fd591d	0001cbf7b3--61af082ced797b7414fd591d	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/evening-on-karl-johan-street-1892.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082ced797b7414fd591d	0001cbf7b3--61af082ced797b7414fd591d	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/self-portrait-during-eye-disease-ii-1930.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082ced797b7414fd591d	0001cbf7b3--61af082ced797b7414fd591d	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/girl-combing-her-hair-1892.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082d25ab5e6627a16c1e	0001cbf7b3--61af082d25ab5e6627a16c1e	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/old-man-in-warnemunde-1907.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082d25ab5e6627a16c1e	0001cbf7b3--61af082d25ab5e6627a16c1e	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-scream-1895.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082d25ab5e6627a16c1e	0001cbf7b3--61af082d25ab5e6627a16c1e	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-village-street-1906.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082d25ab5e6627a16c1e	0001cbf7b3--61af082d25ab5e6627a16c1e	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/women-on-the-bridge-1902.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af082d25ab5e6627a16c1e	0001cbf7b3--61af082d25ab5e6627a16c1e	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/old-man-in-warnemunde-1907.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af083564610d607e352476	0001cbf7b3--61af083564610d607e352476	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/girl-combing-her-hair-1892.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af083564610d607e352476	0001cbf7b3--61af083564610d607e352476	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-village-street-1906.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af083564610d607e352476	0001cbf7b3--61af083564610d607e352476	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/women-on-the-bridge-1902.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af083564610d607e352476	0001cbf7b3--61af083564610d607e352476	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-scream-1895.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af083564610d607e352476	0001cbf7b3--61af083564610d607e352476	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/old-man-in-warnemunde-1907.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af083e2de2f447c9f71af5	0001cbf7b3--61af083e2de2f447c9f71af5	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/women-on-the-bridge-1902.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af083e2de2f447c9f71af5	0001cbf7b3--61af083e2de2f447c9f71af5	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/girl-combing-her-hair-1892.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af083e2de2f447c9f71af5	0001cbf7b3--61af083e2de2f447c9f71af5	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-village-street-1906.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af083e2de2f447c9f71af5	0001cbf7b3--61af083e2de2f447c9f71af5	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-scream-1895.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af083e2de2f447c9f71af5	0001cbf7b3--61af083e2de2f447c9f71af5	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/man-and-woman-ii-1915.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af083f25ab5e6627a16c75	0001cbf7b3--61af083f25ab5e6627a16c75	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/jealousy-from-the-series-the-green-room-1907.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af083f25ab5e6627a16c75	0001cbf7b3--61af083f25ab5e6627a16c75	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/red-and-white-1900.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af083f25ab5e6627a16c75	0001cbf7b3--61af083f25ab5e6627a16c75	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/moonlight-1893.jpg	awe				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af083f25ab5e6627a16c75	0001cbf7b3--61af083f25ab5e6627a16c75	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/girl-kindling-a-stove-1883.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af083f25ab5e6627a16c75	0001cbf7b3--61af083f25ab5e6627a16c75	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/moonlight-1893.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0841a69caa03edcc4509	0001cbf7b3--61af0841a69caa03edcc4509	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/jealousy-from-the-series-the-green-room-1907.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0841a69caa03edcc4509	0001cbf7b3--61af0841a69caa03edcc4509	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/man-and-woman-ii-1915.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0841a69caa03edcc4509	0001cbf7b3--61af0841a69caa03edcc4509	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/girl-kindling-a-stove-1883.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0841a69caa03edcc4509	0001cbf7b3--61af0841a69caa03edcc4509	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/red-and-white-1900.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0841a69caa03edcc4509	0001cbf7b3--61af0841a69caa03edcc4509	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/girl-kindling-a-stove-1883.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0844ed797b7414fd59dc	0001cbf7b3--61af0844ed797b7414fd59dc	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/red-and-white-1900.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0844ed797b7414fd59dc	0001cbf7b3--61af0844ed797b7414fd59dc	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/man-and-woman-ii-1915.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0844ed797b7414fd59dc	0001cbf7b3--61af0844ed797b7414fd59dc	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/jealousy-from-the-series-the-green-room-1907.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0844ed797b7414fd59dc	0001cbf7b3--61af0844ed797b7414fd59dc	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/moonlight-1893.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0844ed797b7414fd59dc	0001cbf7b3--61af0844ed797b7414fd59dc	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/jealousy-from-the-series-the-green-room-1907.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af084b686e3d72a4d86d33	0001cbf7b3--61af084b686e3d72a4d86d33	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/red-and-white-1900.jpg	anger				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af084b686e3d72a4d86d33	0001cbf7b3--61af084b686e3d72a4d86d33	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/man-and-woman-ii-1915.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af084b686e3d72a4d86d33	0001cbf7b3--61af084b686e3d72a4d86d33	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/girl-kindling-a-stove-1883.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af084b686e3d72a4d86d33	0001cbf7b3--61af084b686e3d72a4d86d33	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/moonlight-1893.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af084b686e3d72a4d86d33	0001cbf7b3--61af084b686e3d72a4d86d33	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-voice-1893.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af084eec7c4619a7c6e199	0001cbf7b3--61af084eec7c4619a7c6e199	+	
